Sequence,dose,duration_above_250,duration_above_1000,duration_above_10000
0639,97985.9,39600,39600,19800
0640,120131.1,39600,39600,21600
0641,112389.1,39600,39600,27000
0642,99334.1,39600,39600,16200
0643,100696.9,39600,39600,19800
0644,120066.25,39600,39600,27000
0645,121696.84999999998,39600,39600,23400
0646,125696.9,39600,39600,25200
0647,124407.3,39600,39600,27000
0648,124230.3,39600,39600,27000
0649,83738.25,39600,39600,16200
0650,157374.5,39600,39600,28800
0651,94149.6,39600,39600,18000
0652,107813.9,39600,39600,19800
0653,128052.15,39600,39600,23400
0654,113257.8,39600,39600,18000
0655,124045.05,39600,39600,23400
0656,120928.5,39600,39600,25200
0657,141217.69999999998,39600,39600,25200
0658,141603.45,39600,39600,28800
0659,125509.3,39600,39600,28800
0660,107366.65,39600,39600,18000
0661,110262.4,39600,39600,25200
0662,108845.9,39600,39600,23400
0663,122395.9,39600,39600,23400
0664,106225.8,39600,39600,25200
0665,113363.65,39600,39600,21600
0666,126139.95,39600,39600,23400
0667,134272.05,39600,39600,25200
0668,112333.7,39600,39600,21600
0669,136981.9,39600,39600,23400
0670,112795.85,39600,39600,23400
0671,97293.7,39600,39600,21600
0672,111012.95,39600,39600,21600
0673,116716.9,39600,39600,16200
0674,119738.65,39600,39600,19800
0675,93353.4,39600,39600,16200
0676,115175.1,39600,39600,25200
0677,93964.05,39600,39600,12600
0678,154587.9,39600,39600,30600
0679,128058.5,39600,39600,27000
0680,103875.65,39600,39600,23400
0681,124405,39600,39600,21600
0682,124404.5,39600,39600,23400
0683,94562.35,39600,39600,19800
0684,109246.2,39600,39600,18000
0685,112361,39600,39600,25200
0686,114883.45,39600,39600,19800
0687,104190.95,39600,39600,19800
0688,128647.15,39600,39600,27000
0689,104191.9,39600,39600,18000
0690,86650.5,39600,39600,16200
0691,116165.25,39600,39600,21600
0692,116690.9,39600,39600,23400
0693,101175.5,39600,39600,19800
0694,134851.3,39600,39600,27000
0695,122388.2,39600,39600,27000
0696,125934.4,39600,39600,27000
0697,100739.05,39600,39600,16200
0698,112997.84999999998,39600,39600,25200
0699,139230.1,39600,39600,27000
0700,122922.4,39600,39600,23400
0701,115128.34999999998,39600,39600,21600
0702,136416.8,39600,39600,28800
0703,139866.7,39600,39600,28800
0704,92016.05,39600,39600,19800
0705,108817.05,39600,39600,18000
0706,115892.4,39600,39600,25200
0707,151947.15,39600,39600,25200
0708,116275.75,39600,39600,25200
0709,114054.2,39600,39600,25200
0710,107176.7,39600,39600,21600
0711,89547.3,39600,39600,18000
0712,113844.25,39600,39600,23400
0713,129210.5,39600,39600,27000
0714,146359.15,39600,39600,32400
0715,134357.15,39600,39600,25200
0716,107537.65,39600,39600,27000
0717,127703.55,39600,39600,28800
0718,138635.95,39600,39600,23400
0719,98743.3,39600,39600,18000
0720,113463.4,39600,39600,25200
0721,108950.95,39600,39600,19800
0722,131824.4,39600,39600,21600
0723,166290.25,39600,39600,32400
0724,106740.75,39600,39600,21600
0725,100758.95,39600,39600,23400
0726,103947.1,39600,39600,23400
0727,95980,39600,39600,19800
0728,130491.2,39600,39600,23400
0729,136813.75,39600,39600,23400
0730,105774.84999999998,39600,39600,21600
0731,109226.25,39600,39600,18000
0732,130755.84999999998,39600,39600,23400
0733,134229.15,39600,39600,25200
0734,122720.15,39600,39600,27000
0735,108246.55,39600,39600,19800
0736,127066.4,39600,39600,21600
0737,172018.5,39600,39600,27000
0738,113074.65,39600,39600,27000
0739,122608.25,39600,39600,25200
0740,129292.4,39600,39600,28800
0741,132368.2,39600,39600,28800
0742,108484.6,39600,39600,21600
0743,95538.45,39600,39600,19800
0744,96321,39600,39600,21600
0745,110045.4,39600,39600,25200
0746,82664.6,39600,39600,12600
0747,125798.34999999998,39600,39600,23400
0748,115125.25,39600,39600,23400
0749,77046.25,39600,39600,12600
0750,106102.3,39600,39600,25200
0751,114919.2,39600,39600,23400
0752,102066.4,39600,39600,23400
0753,125250.35,39600,39600,23400
0754,93191.9,39600,39600,18000
0755,131689.8,39600,39600,25200
0756,122327.2,39600,39600,25200
0757,125317.8,39600,39600,23400
0758,124614.45,39600,39600,28800
0759,119662.35,39600,39600,27000
0760,95746.55,39600,39600,21600
0761,123769.55,39600,39600,25200
0762,130012.9,39600,39600,25200
0763,105690,39600,39600,21600
0764,121562.2,39600,39600,25200
0765,126663.3,39600,39600,28800
0766,101853.5,39600,39600,23400
0767,122943.09999999998,39600,39600,21600
0768,157004.3,39600,39600,21600
0769,105927.05,39600,39600,23400
0770,111935.65,39600,39600,21600
0771,124503.4,39600,39600,21600
0772,95577,39600,39600,18000
0773,88660.95,39600,39600,14400
0774,127125.15,39600,39600,25200
0775,123449,39600,39600,23400
0776,113304.45,39600,39600,30600
0777,115430.8,39600,39600,27000
0778,135177.75,39600,39600,23400
0779,89876.4,39600,39600,19800
0780,106646.8,39600,39600,21600
0781,124193.4,39600,39600,28800
0782,123613.65,39600,39600,25200
0783,127682.35,39600,39600,23400
0784,121857.05,39600,39600,27000
0785,133216.15,39600,39600,28800
0786,121646.59999999998,39600,39600,21600
0787,131042.4,39600,39600,32400
0788,138852.4,39600,39600,25200
0789,114124.7,39600,39600,19800
0790,112527.15,39600,39600,23400
0791,112506.4,39600,39600,21600
0792,98743.35,39600,39600,21600
0793,128486.7,39600,39600,25200
0794,124634.7,39600,39600,28800
0795,134982.1,39600,39600,27000
0796,115462.55,39600,39600,21600
0797,121865.6,39600,39600,25200
0798,97267.1,39600,39600,18000
0799,100148.8,39600,39600,18000
0800,116474.45,39600,39600,21600
0801,127353.15,39600,39600,25200
0802,171501.25,39600,39600,30600
0803,119917.7,39600,39600,21600
0804,142338.15,39600,39600,25200
0805,114041.45,39600,39600,27000
0806,116331.3,39600,39600,25200
0807,116222.85,39600,39600,27000
0808,114876,39600,39600,21600
0809,116456.35,39600,39600,25200
0810,108546.9,39600,39600,25200
